"","roomType","city","long","lat","price"
"526","Entire home/apt","Boston",-71.070811,42.359354,200
"527","Entire home/apt","Boston",-71.069922,42.358872,200
"528","Entire home/apt","Boston",-71.068638,42.359239,200
"529","Entire home/apt","Boston",-71.066659,42.357816,200
"530","Entire home/apt","Boston",-71.070729,42.358119,200
"531","Entire home/apt","Boston",-71.063247,42.358988,210
"532","Entire home/apt","Boston",-71.071937,42.357566,220
"533","Entire home/apt","Boston",-71.072553,42.359461,220
"534","Entire home/apt","Boston",-71.063661,42.357568,225
"535","Entire home/apt","Boston",-71.065288,42.35953,225
"536","Entire home/apt","Boston",-71.062098,42.35839,225
"537","Entire home/apt","Boston",-71.069175,42.355505,229
"538","Entire home/apt","Boston",-71.067064,42.359576,229
"539","Entire home/apt","Boston",-71.067109,42.360789,229
"540","Entire home/apt","Boston",-71.063035,42.357799,243
"541","Entire home/apt","Boston",-71.072971,42.356693,245
"542","Entire home/apt","Boston",-71.067575,42.361459,245
"543","Entire home/apt","Boston",-71.063812,42.359928,245
"544","Entire home/apt","Boston",-71.068302,42.35941,245
"545","Entire home/apt","Boston",-71.069753,42.357877,249
"546","Entire home/apt","Boston",-71.069345,42.359851,249
"547","Entire home/apt","Boston",-71.068081,42.361217,250
"548","Entire home/apt","Boston",-71.064605,42.360638,250
"549","Entire home/apt","Boston",-71.071307,42.359848,250
"550","Entire home/apt","Boston",-71.068286,42.360388,275
"551","Entire home/apt","Boston",-71.069452,42.356484,285
"552","Private room","Boston",-71.07242,42.357708,295
"553","Entire home/apt","Boston",-71.067292,42.361207,295
"554","Entire home/apt","Boston",-71.063995,42.358706,299
"555","Entire home/apt","Boston",-71.068857,42.360541,300
"556","Entire home/apt","Boston",-71.073498,42.358106,300
"557","Entire home/apt","Boston",-71.065213,42.361143,305
"558","Entire home/apt","Boston",-71.070293,42.361107,350
"559","Entire home/apt","Boston",-71.070018,42.356429,350
"560","Entire home/apt","Boston",-71.069457,42.360626,375
"561","Entire home/apt","Boston",-71.068852,42.357115,400
"562","Entire home/apt","Boston",-71.071774,42.358186,532
"563","Entire home/apt","Boston",-71.071343,42.360433,650
"564","Entire home/apt","Boston",-71.071364,42.355051,749
"565","Shared room","Boston",-71.089762,42.350765,100
"566","Entire home/apt","Boston",-71.088729,42.351053,175
"567","Entire home/apt","Boston",-71.073613,42.356195,350
"568","Private room","Brookline",-71.133319,42.340297,68
"569","Entire home/apt","Brookline",-71.120192,42.341285,178
"570","Private room","Chnestnut Hill",-71.160813,42.333081,125
"571","Private room","Boston",-71.088493,42.349557,98
"572","Entire home/apt","Boston",-71.078754,42.354357,275
"573","Private room","Newton",-71.210594,42.340854,119
"574","Entire home/apt","Boston",-71.06415,42.283801,129
"575","Entire home/apt","Newton",-71.182933,42.321953,100
"576","Entire home/apt","Cambridge",-71.083163,42.365509,269
"577","Private room","Cambridge",-71.100016,42.364058,55
"578","Entire home/apt","Cambridge",-71.100985,42.366457,165
"579","Entire home/apt","Boston",-71.070575,42.299252,280
"580","Entire home/apt","Boston",-71.119129,42.364689,115
"581","Entire home/apt","Boston",-71.078172,42.354213,150
"582","Entire home/apt","Jamaica Plain (Boston)",-71.115156,42.31845,280
"583","Shared room","Boston",-71.072835,42.336053,109
"584","Entire home/apt","Boston",-71.113679,42.288018,130
"585","Private room","Somerville",-71.097353,42.381368,160
"586","Entire home/apt","Somerville",-71.097135,42.380394,269
"587","Private room","Boston",-71.094884,42.345496,100
"588","Private room","Boston",-71.084098,42.347962,135
"589","Entire home/apt","Boston",-71.092949,42.347733,150
"590","Entire home/apt","Boston",-71.064029,42.351944,189
"591","Entire home/apt","Boston",-71.063222,42.353074,380
"592","Entire home/apt","Boston",-71.082858,42.348579,425
"593","Entire home/apt","Newton",-71.173137,42.318562,200
"594","Entire home/apt","Boston",-71.13505,42.346963,108
"595","Private room","Watertown",-71.201929,42.368215,50
"596","Private room","Cambridge",-71.093146,42.36846,68
"597","Private room","Boston",-71.116484,42.28217,50
"598","Private room","Boston",-71.077232,42.31865,100
"599","Entire home/apt","Brookline",-71.157238,42.295156,119
"600","Private room","Brookline",-71.126316,42.339243,135
"601","Entire home/apt","Brookline",-71.105567,42.324874,169
"602","Private room","Boston",-71.139953,42.341745,79
"603","Private room","Boston",-71.130793,42.347766,80
"604","Entire home/apt","Boston",-71.14491,42.337895,199
"605","Private room","Brookline",-71.124076,42.348846,25
"606","Private room","Brookline",-71.116063,42.336571,42
"607","Private room","Brookline",-71.117849,42.335768,45
"608","Private room","Brookline",-71.116893,42.33538,45
"609","Private room","Brookline",-71.116655,42.335523,45
"610","Private room","Brookline",-71.116402,42.337778,45
"611","Private room","Brookline",-71.132952,42.341407,45
"612","Private room","Brookline",-71.118229,42.335947,45
"613","Private room","Brookline",-71.118157,42.335903,48
"614","Private room","Brookline",-71.148272,42.337691,50
"615","Private room","Brookline",-71.117432,42.335204,50
"616","Private room","Brookline",-71.117708,42.335877,50
"617","Private room","Brookline",-71.147577,42.337696,50
"618","Private room","Brookline",-71.12098,42.349943,50
"619","Shared room","Brookline",-71.105612,42.348919,54
"620","Private room","Brookline",-71.1175,42.335604,55
"621","Private room","Brookline",-71.147374,42.331068,55
"622","Private room","Brookline",-71.124578,42.347832,60
"623","Private room","Brookline",-71.116486,42.336649,60
"624","Private room","Brookline",-71.145384,42.331945,60
"625","Private room","Brookline",-71.118226,42.335837,60
"626","Private room","Brookline",-71.12464,42.349054,65
"627","Private room","Brookline",-71.143971,42.337976,65
"628","Private room","Brookline",-71.116213,42.348927,65
"629","Shared room","Brookline",-71.119896,42.331738,67
"630","Shared room","Brookline",-71.108678,42.34474,70
"631","Private room","Brookline",-71.130576,42.340753,70
"632","Shared room","Brookline",-71.12468,42.349845,75
"633","Private room","Brookline",-71.121819,42.351062,75
"634","Private room","Brookline",-71.147634,42.335275,75
"635","Private room","Brookline",-71.127933,42.348969,75
"636","Private room","Brookline",-71.147375,42.337667,78
"637","Private room","Brookline",-71.136457,42.342185,79
"638","Private room","Brookline",-71.137568,42.339108,79
"639","Entire home/apt","Brookline",-71.127529,42.332363,80
"640","Private room","Brookline",-71.116523,42.34715,80
"641","Private room","Brookline",-71.115824,42.335472,85
"642","Private room","Brookline",-71.146637,42.328717,85
"643","Private room","Brookline",-71.13989,42.33624,85
"644","Private room","Brookline",-71.11377,42.334306,85
"645","Private room","Brookline",-71.113695,42.334463,85
"646","Private room","Brookline",-71.11535,42.333412,85
"647","Private room","Brookline",-71.115414,42.335164,85
"648","Private room","Brookline",-71.108789,42.346691,89
"649","Private room","Brookline",-71.138675,42.337864,90
"650","Private room","Brookline",-71.12532,42.330896,90
"651","Private room","Brookline",-71.108404,42.347098,91
"652","Entire home/apt","Brookline",-71.107741,42.344425,94
"653","Entire home/apt","Brookline",-71.108179,42.343575,94
"654","Shared room","Brookline",-71.14863,42.335823,95
"655","Private room","Brookline",-71.118055,42.33507,98
"656","Entire home/apt","Brookline",-71.121323,42.337204,98
"657","Entire home/apt","Brookline",-71.115803,42.329916,99
"658","Private room","Brookline",-71.136205,42.341047,100
"659","Private room","Brookline",-71.106289,42.346819,100
"660","Private room","Brookline",-71.127437,42.348462,100
"661","Entire home/apt","Brookline",-71.131196,42.345651,100
"662","Private room","Brookline",-71.107995,42.349231,101
"663","Private room","Brookline",-71.140855,42.337114,105
"664","Entire home/apt","Brookline",-71.117749,42.332371,108
"665","Private room","Brookline",-71.119819,42.351049,110
"666","Private room","Brookline",-71.144142,42.337908,110
"667","Entire home/apt","Brookline",-71.147732,42.337457,120
"668","Entire home/apt","Brookline",-71.135406,42.33949,125
"669","Private room","Brookline",-71.13732,42.336195,126
"670","Entire home/apt","Brookline",-71.121993,42.348278,129
"671","Entire home/apt","Brookline",-71.114393,42.330686,135
"672","Private room","Brookline",-71.135508,42.338388,135
"673","Entire home/apt","Brookline",-71.131621,42.340051,140
"674","Entire home/apt","Brookline",-71.13446,42.33885,149
"675","Entire home/apt","Brookline",-71.132725,42.339619,149
"676","Entire home/apt","Brookline",-71.134064,42.338893,149
"677","Entire home/apt","Brookline",-71.135475,42.338848,150
"678","Entire home/apt","Brookline",-71.132359,42.338579,150
"679","Entire home/apt","Brookline",-71.130937,42.335829,150
"680","Entire home/apt","Brookline",-71.119632,42.332938,150
"681","Private room","Brookline",-71.118974,42.332211,150
"682","Private room","Brookline",-71.11211,42.344492,150
"683","Entire home/apt","Brookline",-71.109918,42.344474,150
"684","Entire home/apt","Brookline",-71.107995,42.344982,150
"685","Entire home/apt","Brookline",-71.140955,42.339362,150
"686","Entire home/apt","Brookline",-71.122153,42.352013,150
"687","Entire home/apt","Brookline",-71.122292,42.349696,156
"688","Private room","Brookline",-71.107759,42.348469,159
"689","Entire home/apt","Brookline",-71.115371,42.336648,165
"690","Entire home/apt","Brookline",-71.115387,42.348926,168
"691","Entire home/apt","Brookline",-71.115084,42.332761,175
"692","Private room","Brookline",-71.11567,42.330732,175
"693","Entire home/apt","Brookline",-71.127151,42.338653,180
"694","Entire home/apt","Brookline",-71.131833,42.339995,180
"695","Entire home/apt","Brookline",-71.139751,42.335566,185
"696","Entire home/apt","Brookline",-71.135745,42.335847,190
"697","Entire home/apt","Brookline",-71.11487,42.330339,197
"698","Entire home/apt","Brookline",-71.115853,42.334433,200
"699","Entire home/apt","Brookline",-71.134452,42.339571,200
"700","Private room","Brookline",-71.143489,42.33933,210
"701","Entire home/apt","Brookline",-71.108823,42.345527,215
"702","Private room","Brookline",-71.13338,42.337778,220
"703","Entire home/apt","Brookline",-71.135834,42.340811,225
"704","Entire home/apt","Brookline",-71.120202,42.334006,225
"705","Entire home/apt","Brookline",-71.144879,42.338617,245
"706","Private room","Brookline",-71.132112,42.339881,250
"707","Entire home/apt","Brookline",-71.112319,42.336064,268
"708","Entire home/apt","Brookline",-71.112435,42.336474,275
"709","Entire home/apt","Brookline",-71.120331,42.324121,295
"710","Entire home/apt","Brookline",-71.117078,42.336787,297
"711","Entire home/apt","Brookline",-71.136864,42.316192,300
"712","Entire home/apt","Brookline",-71.1354,42.337185,349
"713","Entire home/apt","Brookline",-71.111058,42.342486,350
"714","Entire home/apt","Brookline",-71.131089,42.346625,449
"715","Entire home/apt","Brookline",-71.135041,42.34159,500
"716","Entire home/apt","Brookline",-71.117652,42.329794,600
"717","Entire home/apt","Brookline",-71.111477,42.345929,950
"718","Private room","Brookline",-71.107197,42.347522,1550
"719","Entire home/apt","Boston",-71.102373,42.343552,272
"720","Entire home/apt","Boston",-71.100656,42.343248,272
"721","Entire home/apt","Boston",-71.101719,42.344601,272
"722","Entire home/apt","Boston",-71.101059,42.344677,272
"723","Private room","Brookline",-71.119106,42.344569,70
"724","Entire home/apt","Boston",-71.065354,42.379803,350
"725","Entire home/apt","Boston",-71.087938,42.343991,85
"726","Private room","Boston",-71.10125,42.329771,50
"727","Private room","Cambridge",-71.113583,42.386076,90
"728","Entire home/apt","Cambridge",-71.115544,42.365747,100
"729","Private room","Cambridge",-71.146122,42.38818,200
"730","Private room","Cambridge",-71.085486,42.373547,70
"731","Private room","Cambridge",-71.078131,42.371498,70
"732","Entire home/apt","Arlington",-71.150693,42.394362,150
"733","Entire home/apt","Boston",-71.115841,42.363738,134
"734","Private room","Cambridge",-71.128965,42.37984,17
"735","Private room","Cambridge",-71.100239,42.365543,35
"736","Private room","Cambridge",-71.101424,42.359417,35
"737","Private room","Cambridge",-71.110696,42.36388,35
"738","Private room","Cambridge",-71.093912,42.365777,40
"739","Private room","Cambridge",-71.0981,42.365541,40
"740","Private room","Cambridge",-71.114844,42.36478,40
"741","Private room","Cambridge",-71.107951,42.361795,40
"742","Private room","Cambridge",-71.155781,42.395264,45
"743","Private room","Cambridge",-71.087812,42.370786,45
"744","Private room","Cambridge",-71.106601,42.363432,45
"745","Private room","Cambridge",-71.088718,42.374115,45
"746","Shared room","Cambridge",-71.128338,42.393312,45
"747","Private room","Cambridge",-71.098866,42.367203,45
"748","Private room","Cambridge",-71.083014,42.364703,45
"749","Private room","Cambridge",-71.120128,42.379852,47
"750","Private room","Cambridge",-71.099111,42.36433,49
"751","Private room","Cambridge",-71.111747,42.358224,49
"752","Shared room","Cambridge",-71.101096,42.364045,49
"753","Private room","Cambridge",-71.097842,42.367006,50
"754","Private room","Cambridge",-71.095698,42.37374,50
"755","Private room","Cambridge",-71.107144,42.362684,50
"756","Private room","Cambridge",-71.097345,42.366263,50
"757","Private room","Cambridge",-71.091036,42.371283,50
"758","Private room","Cambridge",-71.090493,42.373976,50
"759","Private room","Cambridge",-71.114577,42.365707,50
"760","Private room","Cambridge",-71.105931,42.36314,50
"761","Private room","Cambridge",-71.129096,42.377216,50
"762","Private room","Cambridge",-71.127079,42.393581,50
"763","Private room","Cambridge",-71.082809,42.370119,50
"764","Private room","Cambridge",-71.101213,42.364325,50
"765","Private room","Cambridge",-71.105985,42.37006,50
"766","Private room","Cambridge",-71.100633,42.365837,52
"767","Private room","Cambridge",-71.081336,42.371283,54
"768","Private room","Cambridge",-71.108454,42.368646,55
"769","Private room","Cambridge",-71.099881,42.37329,55
"770","Entire home/apt","Cambridge",-71.115049,42.366118,55
"771","Private room","Cambridge",-71.134451,42.389238,55
"772","Private room","Cambridge",-71.098573,42.365738,57
"773","Private room","Cambridge",-71.109015,42.358834,58
"774","Private room","Cambridge",-71.136582,42.381571,59
"775","Private room","Cambridge",-71.135761,42.39536,59
"776","Private room","Cambridge",-71.097182,42.366427,59
"777","Private room","Cambridge",-71.092486,42.369039,59
"778","Private room","Cambridge",-71.107047,42.367611,59
"779","Private room","Cambridge",-71.101207,42.363171,60
"780","Private room","Cambridge",-71.095296,42.371745,60
"781","Private room","Cambridge",-71.119853,42.380898,60
"782","Private room","Cambridge",-71.092633,42.364124,60
"783","Private room","Cambridge",-71.130009,42.38504,60
"784","Private room","Cambridge",-71.129553,42.38375,60
"785","Private room","Cambridge",-71.102478,42.374853,60
"786","Private room","Cambridge",-71.087722,42.370659,60
"787","Private room","Cambridge",-71.112776,42.366237,60
"788","Private room","Cambridge",-71.092972,42.369688,60
"789","Private room","Cambridge",-71.132117,42.391335,62
"790","Private room","Cambridge",-71.111104,42.370144,62
"791","Private room","Cambridge",-71.13276,42.383817,63
"792","Private room","Cambridge",-71.112882,42.365524,65
"793","Private room","Cambridge",-71.08282,42.373571,65
