Key,X,radius,yaxis,Y,room_id,host_id,room_type,type_num,country,city,neighborhood,address,reviews,overall_sa,accommodat,bedrooms,bathrooms,price,price2,deleted,minstay,timestamp,latitude,longitude,survey_i,town_id,town,subregion,COUNT
2360,-71.107819,3,351.0650228,42.369671,6237379,2506013,Entire home/apt,1,United States,Cambridge,Cambridge,Cambridge (Cambridge,3,4,2,0,1,98,196,0,1,23:48.0,42.369671,-71.107819,2,49,Cambridge,INNER CORE,1
782,-71.115219,3,350.9310059,42.369463,4941728,19008767,Private room,2,United States,Cambridge,Cambridge,Surrey Street,22,4.5,2,1,1,98,196,0,1,16:56.4,42.369463,-71.115219,1,49,Cambridge,INNER CORE,1
128,-71.09781,3,354.2180643,42.370474,810461,1963743,Private room,2,United States,Cambridge,Cambridge,Norfolk St,86,5,2,1,1,98,196,0,1,54:16.1,42.370474,-71.09781,1,49,Cambridge,INNER CORE,1
1511,-71.133728,3,350.7994816,42.385087,2390245,6128994,Private room,2,United States,Cambridge,Cambridge,Field Street,8,5,2,1,1.5,98,196,0,5,22:21.0,42.385087,-71.133728,1,49,Cambridge,INNER CORE,1
3290,-71.103005,3,352.5535466,42.373016,6660580,34862036,Private room,2,United States,Cambridge,Cambridge,Maple Avenue,0,0,2,1,1,98,196,0,1,06:51.8,42.373016,-71.103005,1,49,Cambridge,INNER CORE,1
3354,-71.115409,3,352.6524753,42.364269,6556211,33320736,Private room,2,United States,Cambridge,Cambridge,Western Ave,0,0,2,1,1,98,196,0,1,35:35.9,42.364269,-71.115409,1,49,Cambridge,INNER CORE,1
2844,-71.157292,3,354.2000062,42.392018,2253101,2356643,Private room,2,United States,Cambridge,Cambridge,Cambridge (Cambridge,1,3,2,1,1,99,198,0,2,12:00.6,42.392018,-71.157292,1,49,Cambridge,INNER CORE,1
2513,-71.156507,3,350.2249357,42.390572,2000362,2356643,Private room,2,United States,Cambridge,Cambridge,Griswold Street,2,3.5,2,1,1,99,198,0,2,52:30.7,42.390572,-71.156507,1,49,Cambridge,INNER CORE,1
424,-71.127088,3,351.6086338,42.392958,1665846,3594203,Entire home/apt,1,United States,Cambridge,Cambridge,Rindgefield Street,38,4,4,1,1,99,198,0,2,02:47.2,42.392958,-71.127088,2,49,Cambridge,INNER CORE,1
100,-71.132382,3,350.7611399,42.398051,1511588,3426561,Private room,2,United States,Cambridge,Cambridge,Montgomery Street,103,4.5,2,1,1,99,198,0,1,09:21.6,42.398051,-71.132382,1,49,Cambridge,INNER CORE,1
398,-71.101655,3,352.4859137,42.370249,4224124,21895566,Private room,2,United States,Cambridge,Cambridge,Amory Street,40,4.5,2,1,4.5,99,198,0,1,46:02.4,42.370249,-71.101655,1,49,Cambridge,INNER CORE,1
949,-71.090809,3,354.8333784,42.373829,3099398,9213954,Private room,2,United States,Cambridge,Cambridge,Willow Street,17,4.5,2,1,1,99,198,0,1,00:40.6,42.373829,-71.090809,1,49,Cambridge,INNER CORE,1
1284,-71.138315,3,351.3617987,42.381358,4233589,17028791,Private room,2,United States,Cambridge,Cambridge,Fayerweather Street,11,4.5,1,1,1,99,198,0,4,33:08.0,42.381358,-71.138315,1,49,Cambridge,INNER CORE,1
894,-71.107973,3,352.9179404,42.363574,1919009,2873181,Entire home/apt,1,United States,Cambridge,Cambridge,Magazine Street,19,5,2,1,2,99,198,0,1,54:16.0,42.363574,-71.107973,2,49,Cambridge,INNER CORE,1
2138,-71.105181,3,354.8407403,42.368468,4209359,81038,Entire home/apt,1,United States,Cambridge,Cambridge,Bigelow Street,4,5,2,0,1,99,198,0,2,16:25.2,42.368468,-71.105181,2,49,Cambridge,INNER CORE,1
1360,-71.089603,3,354.0301876,42.370736,953487,5176513,Private room,2,United States,Cambridge,Cambridge,James Way,10,5,1,1,1,99,198,0,1,16:50.6,42.370736,-71.089603,1,49,Cambridge,INNER CORE,1
3711,-71.125518,3,350.8838827,42.389514,6538950,9939488,Entire home/apt,1,United States,Cambridge,Cambridge,Richdale Avenue,0,0,2,0,1,99,198,0,3,23:43.9,42.389514,-71.125518,2,49,Cambridge,INNER CORE,1
3328,-71.095481,3,350.7035629,42.373386,6869761,36000047,Private room,2,United States,Cambridge,Cambridge,Elm Street,0,0,2,1,1,99,198,0,1,50:59.5,42.373386,-71.095481,1,49,Cambridge,INNER CORE,1
1879,-71.127542,3,354.0991271,42.395323,1507706,2454119,Private room,2,United States,Cambridge,Cambridge,Woodbridge Street,5,4,2,1,1,100,200,0,1,12:46.9,42.395323,-71.127542,1,49,Cambridge,INNER CORE,1
2830,-71.105516,3,354.2045452,42.359506,6408803,12286593,Private room,2,United States,Cambridge,Cambridge,Valentine Street,1,4,3,1,1,100,200,0,1,57:10.4,42.359506,-71.105516,1,49,Cambridge,INNER CORE,1
2894,-71.077924,3,353.6050021,42.372071,6783703,7743645,Private room,2,United States,Cambridge,Cambridge,Monsignor O'Brien Highway,1,4,2,1,1,100,200,0,1,28:06.3,42.372071,-71.077924,2,49,Cambridge,INNER CORE,1
2896,-71.102716,3,352.5344519,42.373881,3200035,2870830,Private room,2,United States,Cambridge,Cambridge,Cambridge Street,1,4,1,1,1,100,200,0,14,17:30.0,42.373881,-71.102716,2,49,Cambridge,INNER CORE,1
145,-71.100352,3,354.3434102,42.371649,4248554,21895566,Private room,2,United States,Cambridge,Cambridge,Amory Street,80,4.5,4,1,4.5,100,200,0,1,55:40.2,42.371649,-71.100352,1,49,Cambridge,INNER CORE,1
181,-71.119642,3,350.3353525,42.388413,3050631,6950524,Private room,2,United States,Cambridge,Cambridge,Porter Road,71,4.5,2,1,1,100,200,0,1,49:57.7,42.388413,-71.119642,1,49,Cambridge,INNER CORE,1
408,-71.106259,3,354.0579238,42.364563,2914111,14883738,Private room,2,United States,Cambridge,Cambridge,Pleasant Place,39,4.5,2,1,1,100,200,0,2,21:12.4,42.364563,-71.106259,1,49,Cambridge,INNER CORE,1
470,-71.113677,3,354.0824836,42.364752,2238250,9623536,Private room,2,United States,Cambridge,Cambridge,Western Avenue,35,4.5,2,1,1,100,200,0,2,03:37.0,42.364752,-71.113677,1,49,Cambridge,INNER CORE,1
1512,-71.099662,3,353.2149516,42.371443,3987804,5001607,Private room,2,United States,Cambridge,Cambridge,Prospect Street,8,4.5,2,1,1,100,200,0,1,50:57.0,42.371443,-71.099662,1,49,Cambridge,INNER CORE,1
1517,-71.108198,3,350.4288957,42.367099,2927981,14952061,Private room,2,United States,Cambridge,Cambridge,Massachusetts Avenue,8,4.5,4,1,1,100,200,0,1,20:52.4,42.367099,-71.108198,1,49,Cambridge,INNER CORE,1
1750,-71.098858,3,350.1642978,42.369419,4085048,5001607,Private room,2,United States,Cambridge,Cambridge,Prospect Street,6,4.5,2,1,1,100,200,0,3,44:38.0,42.369419,-71.098858,1,49,Cambridge,INNER CORE,1
1775,-71.134468,3,351.9212004,42.394038,749862,1634398,Private room,2,United States,Cambridge,Cambridge,Dudley St,6,4.5,1,1,,100,200,0,1,33:21.5,42.394038,-71.134468,2,49,Cambridge,INNER CORE,1
2667,-71.119758,3,353.8375785,42.379515,3809641,4274489,Entire home/apt,1,United States,Cambridge,Cambridge,Massachusetts Avenue,2,5,3,1,1,100,200,0,1,33:04.3,42.379515,-71.119758,2,49,Cambridge,INNER CORE,1
2670,-71.140218,3,352.3037111,42.382844,4707804,87109,Entire home/apt,1,United States,Cambridge,Cambridge,Standish Street,2,5,2,1,1,100,200,0,6,18:09.7,42.382844,-71.140218,2,49,Cambridge,INNER CORE,1
3006,-71.133522,3,354.3537285,42.376571,5874337,4322960,Entire home/apt,1,United States,Cambridge,Cambridge,Gibson Street,1,5,2,1,1,100,200,0,7,12:32.7,42.376571,-71.133522,2,49,Cambridge,INNER CORE,1
3017,-71.113878,3,351.5504523,42.365158,5651353,19980838,Entire home/apt,1,United States,Cambridge,Cambridge,Peabody Terrace,1,5,2,1,1,100,200,0,5,50:57.7,42.365158,-71.113878,2,49,Cambridge,INNER CORE,1
18,-71.106704,3,350.8305667,42.372745,124998,622255,Private room,2,United States,Cambridge,Cambridge,A Highland Ave,192,5,2,1,1,100,200,0,2,10:13.7,42.372745,-71.106704,1,49,Cambridge,INNER CORE,1
21,-71.131455,3,350.6807891,42.394438,542914,2669501,Private room,2,United States,Cambridge,Cambridge,Cedar St,179,5,2,1,1,100,200,0,1,10:39.3,42.394438,-71.131455,2,49,Cambridge,INNER CORE,1
449,-71.132519,3,352.0539732,42.398138,2016349,10370201,Private room,2,United States,Cambridge,Cambridge,Cottage Park Avenue,36,5,2,1,1,100,200,0,1,13:56.7,42.398138,-71.132519,1,49,Cambridge,INNER CORE,1
510,-71.097289,3,354.5625162,42.371509,1474290,3612549,Private room,2,United States,Cambridge,Cambridge,Carlisle Street,33,5,2,1,1,100,200,0,2,15:44.0,42.371509,-71.097289,2,49,Cambridge,INNER CORE,1
528,-71.098706,3,351.3224288,42.375207,4250289,21420925,Private room,2,United States,Cambridge,Cambridge,Oak Street,32,5,2,1,1,100,200,0,2,05:29.0,42.375207,-71.098706,1,274,Somerville,INNER CORE,1
674,-71.108733,3,354.497377,42.372496,4117260,21360405,Private room,2,United States,Cambridge,Cambridge,Oak Street,26,5,2,1,2,100,200,0,1,00:41.3,42.372496,-71.108733,1,49,Cambridge,INNER CORE,1
675,-71.128815,3,353.4802655,42.393203,1112477,369388,Private room,2,United States,Cambridge,Cambridge,A  Rice Street,26,5,2,1,1,100,200,0,2,41:16.3,42.393203,-71.128815,1,49,Cambridge,INNER CORE,1
1004,-71.099102,3,354.1692074,42.37345,4129193,21420925,Private room,2,United States,Cambridge,Cambridge,Oak Street,16,5,2,1,1,100,200,0,2,49:14.3,42.37345,-71.099102,1,49,Cambridge,INNER CORE,1
1050,-71.099326,3,354.9521412,42.374081,5115152,21420925,Private room,2,United States,Cambridge,Cambridge,Oak Street,15,5,2,1,1,100,200,0,2,42:31.8,42.374081,-71.099326,1,49,Cambridge,INNER CORE,1
1164,-71.087936,3,351.9212906,42.369027,3610778,4297079,Private room,2,United States,Cambridge,Cambridge,James Way,13,5,2,1,1,100,200,0,3,08:51.2,42.369027,-71.087936,2,49,Cambridge,INNER CORE,1
1363,-71.121812,3,353.0401664,42.379596,5085544,26268405,Private room,2,United States,Cambridge,Cambridge,Chauncy Street,10,5,2,1,1,100,200,0,1,09:18.8,42.379596,-71.121812,1,49,Cambridge,INNER CORE,1
1515,-71.119191,3,354.5962556,42.389235,3354996,15289403,Private room,2,United States,Cambridge,Cambridge,Upland Road,8,5,1,1,1,100,200,0,1,11:57.1,42.389235,-71.119191,1,49,Cambridge,INNER CORE,1
2261,-71.1002,3,350.0089237,42.373369,5006467,21420925,Private room,2,United States,Cambridge,Cambridge,Oak Street,3,5,2,1,1,100,200,0,2,06:34.9,42.373369,-71.1002,1,49,Cambridge,INNER CORE,1
2264,-71.111611,3,353.6697551,42.368565,6024574,31270476,Private room,2,United States,Cambridge,Cambridge,Franklin Street,3,5,2,1,1,100,200,0,1,39:25.3,42.368565,-71.111611,1,49,Cambridge,INNER CORE,1
2501,-71.100139,3,354.4316997,42.369441,4205125,5001607,Private room,2,United States,Cambridge,Cambridge,Prospect Street,2,5,3,1,1,100,200,0,1,37:29.8,42.369441,-71.100139,1,49,Cambridge,INNER CORE,1
2527,-71.089996,3,353.8212541,42.370574,5206670,4297079,Private room,2,United States,Cambridge,Cambridge,James Way,2,5,2,1,1,100,200,0,3,36:43.6,42.370574,-71.089996,1,49,Cambridge,INNER CORE,1
2564,-71.110235,3,354.3659365,42.364773,4801298,3138868,Private room,2,United States,Cambridge,Cambridge,Howard Street,2,5,2,1,1,100,200,0,2,29:26.5,42.364773,-71.110235,2,49,Cambridge,INNER CORE,1
3681,-71.08061,3,350.6003907,42.367907,6488007,1769312,Entire home/apt,1,United States,Cambridge,Cambridge,Third Street,0,0,,3,1,100,200,0,2,04:41.8,42.367907,-71.08061,2,49,Cambridge,INNER CORE,1
3712,-71.108799,3,353.0344469,42.37391,6831002,35785309,Entire home/apt,1,United States,Cambridge,Cambridge,Dana Street,0,0,2,1,1,100,200,0,1,30:33.6,42.37391,-71.108799,2,49,Cambridge,INNER CORE,1
2821,-71.100905,3,353.7071266,42.369949,4104434,5001607,Private room,2,United States,Cambridge,Cambridge,Prospect Street,1,0,2,1,1,100,200,0,3,37:56.2,42.369949,-71.100905,1,49,Cambridge,INNER CORE,1
3288,-71.098673,3,352.3997149,42.369504,5707008,20362169,Private room,2,United States,Cambridge,Cambridge,Elm Street,0,0,2,1,1,100,200,0,1,54:21.9,42.369504,-71.098673,1,49,Cambridge,INNER CORE,1
3311,-71.082855,3,353.8474372,42.368125,4544358,23563049,Private room,2,United States,Cambridge,Cambridge,5th Street,0,0,2,1,2,100,200,0,1,57:28.8,42.368125,-71.082855,1,49,Cambridge,INNER CORE,1
3321,-71.102178,3,351.2642047,42.374308,6603156,2870830,Private room,2,United States,Cambridge,Cambridge,Cambridge Street,0,0,1,1,1,100,200,0,1,32:38.3,42.374308,-71.102178,1,49,Cambridge,INNER CORE,1
3322,-71.097476,3,351.3136353,42.369379,6549899,12576232,Private room,2,United States,Cambridge,Cambridge,Norfolk Street,0,0,1,1,1,100,200,0,1,32:25.1,42.369379,-71.097476,1,49,Cambridge,INNER CORE,1
3347,-71.124284,3,352.0329428,42.388081,769591,3184545,Private room,2,United States,Cambridge,Cambridge,Mt Pleasant St,0,0,1,1,1,100,200,0,7,53:40.2,42.388081,-71.124284,1,49,Cambridge,INNER CORE,1
4045,-71.109945,3,354.7406071,42.355854,6450734,33682348,Shared room,3,United States,Cambridge,Cambridge,Granite Street,0,0,1,1,1,100,200,0,1,07:32.2,42.355854,-71.109945,2,49,Cambridge,INNER CORE,1
1664,-71.13807,3,351.5716372,42.381502,4751209,17028791,Entire home/apt,1,United States,Cambridge,Cambridge,Fayerweather Street,7,4,3,1,1,101,202,0,1,18:58.7,42.381502,-71.13807,2,49,Cambridge,INNER CORE,1
239,-71.101431,3,351.7866601,42.371304,4218659,21895566,Private room,2,United States,Cambridge,Cambridge,Amory Street,59,4.5,4,1,4.5,105,210,0,1,38:38.8,42.371304,-71.101431,1,49,Cambridge,INNER CORE,1
291,-71.112813,3,354.554595,42.36482,1923165,9623536,Private room,2,United States,Cambridge,Cambridge,Western Avenue,50,4.5,2,1,1,105,210,0,2,13:01.7,42.36482,-71.112813,1,49,Cambridge,INNER CORE,1
2243,-71.096528,3,352.8210783,42.368998,4168303,21631889,Private room,2,United States,Cambridge,Cambridge,Broadway,3,4.5,2,1,1,105,210,0,,13:38.7,42.368998,-71.096528,1,49,Cambridge,INNER CORE,1
1183,-71.131337,3,351.9427406,42.395107,3945567,20446189,Entire home/apt,1,United States,Cambridge,Cambridge,Reed Street,13,5,2,1,1,105,210,0,2,04:55.1,42.395107,-71.131337,2,49,Cambridge,INNER CORE,1
909,-71.110335,3,350.0900563,42.36281,1397497,6305148,Private room,2,United States,Cambridge,Cambridge,Western Avenue,18,5,4,1,1,105,210,0,4,41:46.3,42.36281,-71.110335,1,49,Cambridge,INNER CORE,1
2528,-71.133087,3,353.0421162,42.400892,2908894,2356643,Private room,2,United States,Cambridge,Cambridge,Massachusetts Avenue,2,5,2,1,1,105,210,0,3,51:22.2,42.400892,-71.133087,1,49,Cambridge,INNER CORE,1
367,-71.104431,3,351.1737047,42.368155,4543953,4954403,Private room,2,United States,Cambridge,Cambridge,Harvard Street,43,5,2,1,1,107,214,0,2,53:41.7,42.368155,-71.104431,1,49,Cambridge,INNER CORE,1
2158,-71.105246,3,352.7525725,42.372155,5051452,22648706,Entire home/apt,1,United States,Cambridge,Cambridge,Greenough Avenue,4,3.5,4,0,1,108,216,0,3,53:34.0,42.372155,-71.105246,2,49,Cambridge,INNER CORE,1
164,-71.103611,3,353.1672119,42.363124,712036,3665099,Private room,2,United States,Cambridge,Cambridge,Brookline St,75,5,2,1,1,108,216,0,1,26:37.0,42.363124,-71.103611,1,49,Cambridge,INNER CORE,1
650,-71.101996,3,353.281219,42.365104,2186332,4099234,Private room,2,United States,Cambridge,Cambridge,Franklin Street,27,5,2,1,2,108,216,0,1,14:45.5,42.365104,-71.101996,1,49,Cambridge,INNER CORE,1
1361,-71.093342,3,354.9368106,42.369139,69365,347182,Private room,2,United States,Cambridge,Cambridge,Hampshire St,10,5,2,1,1,108,216,0,1,22:43.5,42.369139,-71.093342,1,49,Cambridge,INNER CORE,1
1430,-71.103113,3,352.2483943,42.362193,4435650,19823170,Private room,2,United States,Cambridge,Cambridge,Auburn Street,9,4,2,1,1,109,218,0,1,36:25.4,42.362193,-71.103113,1,49,Cambridge,INNER CORE,1
1888,-71.104805,3,351.1728883,42.36151,2451591,12535522,Private room,2,United States,Cambridge,Cambridge,Decatur Street,5,4.5,1,1,1,109,218,0,3,54:03.5,42.36151,-71.104805,1,49,Cambridge,INNER CORE,1
550,-71.119965,3,350.4212016,42.385384,1502981,8029934,Private room,2,United States,Cambridge,Cambridge,Newport Road,31,5,2,1,1,109,218,0,1,20:21.3,42.385384,-71.119965,1,49,Cambridge,INNER CORE,1
1214,-71.107612,3,353.5674288,42.372638,4404282,22862555,Private room,2,United States,Cambridge,Cambridge,Dana Street,12,5,1,1,1,109,218,0,1,12:20.5,42.372638,-71.107612,1,49,Cambridge,INNER CORE,1
1884,-71.132327,3,351.0778416,42.394915,5736771,5612214,Private room,2,United States,Cambridge,Cambridge,Montgomery Street,5,5,2,1,1,109,218,0,3,46:56.5,42.394915,-71.132327,1,49,Cambridge,INNER CORE,1
1097,-71.094771,3,352.3095043,42.364599,2967515,15140684,Private room,2,United States,Cambridge,Cambridge,Broadway,14,3,2,1,1.5,110,220,0,2,17:04.7,42.364599,-71.094771,1,49,Cambridge,INNER CORE,1
163,-71.103344,3,350.2892694,42.367841,13827,53093,Private room,2,United States,Cambridge,Cambridge,Inman St,75,3.5,2,1,0,110,220,0,2,34:45.1,42.367841,-71.103344,1,49,Cambridge,INNER CORE,1
201,-71.105178,3,352.6686269,42.367716,53820,53093,Private room,2,United States,Cambridge,Cambridge,Inman St,65,3.5,2,1,0,110,220,0,2,34:09.5,42.367716,-71.105178,1,49,Cambridge,INNER CORE,1
202,-71.10325,3,353.0928923,42.367814,56083,53093,Private room,2,United States,Cambridge,Cambridge,Inman St,65,3.5,2,1,0,110,220,0,2,32:27.7,42.367814,-71.10325,1,49,Cambridge,INNER CORE,1
120,-71.104153,3,352.5829369,42.369288,13834,53093,Private room,2,United States,Cambridge,Cambridge,Inman St,90,4,2,1,0,110,220,0,2,29:31.0,42.369288,-71.104153,1,49,Cambridge,INNER CORE,1
2413,-71.111879,3,354.7392889,42.364146,5724726,4695018,Entire home/apt,1,United States,Cambridge,Cambridge,Dodge Street,3,4.5,4,1,1,110,220,0,2,35:21.8,42.364146,-71.111879,2,49,Cambridge,INNER CORE,1
107,-71.104974,3,354.8865019,42.37178,546448,2686582,Private room,2,United States,Cambridge,Cambridge,Broadway,99,4.5,2,1,1,110,220,0,2,46:23.3,42.37178,-71.104974,1,49,Cambridge,INNER CORE,1
703,-71.091185,3,354.4069158,42.372236,3572104,10838862,Private room,2,United States,Cambridge,Cambridge,Willow Street,25,4.5,2,1,1.5,110,220,0,1,10:00.4,42.372236,-71.091185,1,49,Cambridge,INNER CORE,1
2251,-71.134567,3,352.5405538,42.395405,4031375,19140459,Private room,2,United States,Cambridge,Cambridge,Jackson Street,3,4.5,2,1,1,110,220,0,1,10:29.0,42.395405,-71.134567,1,49,Cambridge,INNER CORE,1
314,-71.113576,3,353.8899513,42.365255,923378,2863349,Entire home/apt,1,United States,Cambridge,Cambridge,Western Avenue,48,5,4,1,1,110,220,0,2,04:55.5,42.365255,-71.113576,2,49,Cambridge,INNER CORE,1
36,-71.11403,3,351.5123559,42.382466,326170,1665697,Private room,2,United States,Cambridge,Cambridge,Howland St,155,5,3,1,1,110,220,0,1,17:08.4,42.382466,-71.11403,1,49,Cambridge,INNER CORE,1
89,-71.117338,3,351.0074041,42.385791,878771,4644419,Private room,2,United States,Cambridge,Cambridge,Sacramento Street,106,5,4,1,1,110,220,0,1,11:57.1,42.385791,-71.117338,1,49,Cambridge,INNER CORE,1
133,-71.101224,3,353.8400148,42.369751,4232852,5608628,Private room,2,United States,Cambridge,Cambridge,King Place,84,5,2,1,1,110,220,0,,15:10.8,42.369751,-71.101224,1,49,Cambridge,INNER CORE,1
781,-71.097965,3,353.1731853,42.372387,2723051,4988927,Private room,2,United States,Cambridge,Cambridge,Cambridge Street,22,5,2,1,1,110,220,0,1,01:51.7,42.372387,-71.097965,1,49,Cambridge,INNER CORE,1
3289,-71.072496,3,353.61709,42.370734,4711509,23671769,Private room,2,United States,Cambridge,Cambridge,Leighton Street,0,0,1,1,1,110,220,0,1,58:08.3,42.370734,-71.072496,1,49,Cambridge,INNER CORE,1
3292,-71.155083,3,353.1429022,42.379335,4921626,24302173,Private room,2,United States,Cambridge,Cambridge,May Street,0,0,2,1,1,110,220,0,1,24:28.9,42.379335,-71.155083,1,49,Cambridge,INNER CORE,1
214,-71.103524,3,352.2599231,42.367778,13551,53093,Private room,2,United States,Cambridge,Cambridge,Inman St,63,3.5,2,1,0,115,230,0,2,52:00.8,42.367778,-71.103524,1,49,Cambridge,INNER CORE,1
489,-71.106512,3,354.6031363,42.373282,456024,2266966,Private room,2,United States,Cambridge,Cambridge,Chatham St,34,4,1,1,1,115,230,0,1,52:58.6,42.373282,-71.106512,2,49,Cambridge,INNER CORE,1
94,-71.143126,3,354.723859,42.394234,709315,1134306,Private room,2,United States,Cambridge,Cambridge,Cambridge Park Dr,105,4.5,2,1,2,115,230,0,,00:33.9,42.394234,-71.143126,1,49,Cambridge,INNER CORE,1
2305,-71.099543,3,353.1301542,42.372857,6575954,6223898,Private room,2,United States,Cambridge,Cambridge,Springfield Street,3,4.5,2,1,1,115,230,0,1,50:42.3,42.372857,-71.099543,2,49,Cambridge,INNER CORE,1
475,-71.133052,3,354.8190806,42.397053,4932029,25407755,Entire home/apt,1,United States,Cambridge,Cambridge,Harvey Street,35,5,2,1,1,115,230,0,1,54:02.4,42.397053,-71.133052,2,49,Cambridge,INNER CORE,1
3024,-71.098489,3,352.2840361,42.366224,5346912,23503568,Entire home/apt,1,United States,Cambridge,Cambridge,Pine Street,1,5,2,1,1,115,230,0,1,38:47.3,42.366224,-71.098489,2,49,Cambridge,INNER CORE,1
8,-71.106348,3,350.3212402,42.36415,269344,1411052,Private room,2,United States,Cambridge,Cambridge,Magazine St,256,5,3,1,1,115,230,0,1,59:53.3,42.36415,-71.106348,1,49,Cambridge,INNER CORE,1
115,-71.082561,3,354.5294112,42.366527,190784,921752,Private room,2,United States,Cambridge,Cambridge,Charles St,94,5,1,1,0,115,230,0,3,28:25.4,42.366527,-71.082561,1,49,Cambridge,INNER CORE,1
646,-71.156438,3,350.4925164,42.382772,1676719,8798129,Private room,2,United States,Cambridge,Cambridge,Vineyard Street,27,5,2,1,2,115,230,0,2,01:17.9,42.382772,-71.156438,1,49,Cambridge,INNER CORE,1
2052,-71.110674,3,352.2655113,42.365592,5631107,29183655,Private room,2,United States,Cambridge,Cambridge,Western Avenue,4,5,2,1,1,115,230,0,1,33:48.4,42.365592,-71.110674,1,49,Cambridge,INNER CORE,1
